hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
40775C,G-RUKA,IE,47.17,-2.04,11590,9,859,0.30000000000000004,3127,RUK3127,RK3127,GMMX,RAK,EGCC,MAN,RYR,RK,B738,1647955710,en-route
40643A,G-EZTZ,UK,50.28,-2.02,10378,213,775,2.0,79HU,EZY79HU,U22325,EGGW,LTN,GCLP,LPA,EZY,U2,A320,1647955710,en-route
402F89,G-SRWN,GB,51.45,-2.02,853,58,146,1.6,,,,,,,,,,P28A,1647955710,en-route
43E75E,M-ONTY,IM,50.06,-2.01,1341,4,418,-1.3,,,,EGJJ,JER,,,,,S76,1647955710,en-route
43C5ED,ZM419,UK,55.0,-2.0,175,166,477,0.7000000000000001,,,,EGVN,BZZ,,,RFR,RR,A400,1647955710,en-route
4B8DE5,TC-COE,TR,46.26,-1.96,10668,224,792,-0.7000000000000001,4VN,CXI4VN,XR9023,EDDG,FMO,GCRR,ACE,CAI,XR,B738,1647955710,en-route
4B027D,HB-AYN,UK,42.68,-1.9500000000000002,11887,252,801,0.0,86LR,EZS86LR,U21139,,BSL,GCLP,LPA,EZY,U2,A20N,1647955710,en-route
405FF8,G-ETPI,UK,51.15,-1.9500000000000002,609,87,164,0.0,73,ETP73,,,,,,ETP,,A109,1647955710,en-route
407CB2,G-RUKF,IE,46.88,-1.9500000000000002,11582,11,863,0.30000000000000004,2773,RUK2773,RK2773,GMFF,FEZ,EGSS,STN,RYR,RK,B738,1647955710,en-route
4070F9,G-WNSU,CA,57.38,-1.94,632,264,246,0.0,9E,HKS09E,,EGPD,ABZ,EGPB,LSI,HMB,,S92,1647955710,en-route
400AD1,G-LGNH,UK,57.57,-1.9300000000000002,3581,7,403,3.9,,,,EGPD,ABZ,,,LOG,LM,SF34,1647955710,en-route
406D95,G-EZOP,UK,53.74,-1.92,9753,333,738,0.0,782B,EZY782B,U2807,EGKK,LGW,EGPH,EDI,EZY,U2,A320,1647955710,en-route
407C0F,G-EMEF,CA,57.94,-1.8900000000000001,792,8,268,0.0,38A,HKS38A,,EGPD,ABZ,EGPB,LSI,HMB,,S92,1647955710,en-route
AE58A7,61-0018,US,51.68,-1.88,335,80,344,0.0,,,,EGUL,LKZ,,,RCH,MC,B52,1647955710,en-route
406B23,G-CIDZ,GB,51.62,-1.87,525,100,129,0.0,,,,EGTB,HYC,,,,,EV97,1647955710,en-route
40755E,G-CTSA,GB,50.78,-1.87,0,74,166,0.0,,,,EGHH,BOH,,,,,DA40,1647955710,en-route
4CAADE,EI-GRY,IE,48.07,-1.8599999999999999,2750,127,288,0.0,,,,LFRT,SBK,,,,,M20P,1647955710,en-route
4049C4,G-CCHL,GB,52.28,-1.85,243,258,214,-1.6,,,,EGBE,CVT,,,,,P28A,1647955710,en-route
39CEB3,F-HTVT,NL,40.76,-1.8399999999999999,11887,208,803,0.0,4876,TVF4876,TO4876,LFLL,LYS,GMMX,RAK,TRA,TO,B738,1647955710,en-route
4050DC,G-CEGU,GB,51.55,-1.83,594,108,142,-0.7000000000000001,,,,EGBP,GBA,,,,,P28A,1647955710,en-route
400BFE,G-RVRE,UK,51.47,-1.78,906,319,377,0.0,40,RVR40,,EGHJ,BBP,,,RVR,,P68,1647955710,en-route
392AF5,F-GKXV,FR,46.6,-1.76,11285,221,809,0.30000000000000004,94RP,AFR94RP,AF1624,LFPG,CDG,LPPT,LIS,AFR,AF,A320,1647955710,en-route
4CAC54,EI-HGP,IE,50.55,-1.75,10607,213,800,5.5,39KZ,RYR39KZ,FR8156,EGSS,STN,GCTS,TFS,RYR,FR,B38M,1647955710,en-route
401CA5,G-BEWR,GB,50.74,-1.74,441,304,194,0.0,,,,EGHH,BOH,,,,,C172,1647955710,en-route
4CA217,EI-DEF,IE,52.13,-1.74,6286,146,627,-8.8,23J,EIN23J,EI238,EIDW,DUB,EGKK,LGW,EIN,EI,A320,1647955710,en-route
424A7D,RANGER5,RU,52.46,-1.74,0,135,0,0.0,,,,,,,,,,GRND,1647955710,landed
40262E,G-BMFP,GB,52.83,-1.73,281,339,170,2.0,,,,,,,,,,P28A,1647955710,en-route
40740D,G-ETPF,UK,51.16,-1.72,152,1,150,0.0,6,ETP6,,,,,,BDN,,AS50,1647955710,en-route
4CC27F,TF-ISW,IS,59.57,-1.71,10965,322,809,0.0,501,ICE501,FI501,EHAM,AMS,BIKF,KEF,ICE,FI,B763,1647955710,en-route
407C68,G-MCSP,UK,57.17,-1.67,327,272,283,0.0,86B,BND86B,,,,,,BND,,EC75,1647955710,en-route
407C72,G-FEMC,UK,53.25,-1.63,10363,332,840,0.30000000000000004,99B,BZE99B,,EGHI,SOU,EGPF,GLA,BZE,,LJ45,1647955710,en-route
DD9BF7,F-CFHQ,FR,47.8,-1.63,381,129,77,0.0,,,,,,,,,,GLID,1647955710,en-route
406FF0,G-CIZG,GB,52.2,-1.62,68,120,68,-2.0,,,,,,,,,,R66,1647955710,en-route
3964E4,F-GZHE,NL,47.15,-1.6099999999999999,0,28,40,0.0,80MR,TVF80MR,TO4607,GMMX,RAK,LFRS,NTE,TRA,TO,B738,1647955710,en-route
40683E,G-VUFO,UK,50.96,-1.6,6606,254,777,6.5,133V,VIR133V,VS133,EGLL,LHR,TAPA,ANU,VIR,VS,A333,1647955710,en-route
43C6F7,ZZ334,UK,51.75,-1.5899999999999999,0,261,25,0.0,29,TTN29,,EGVN,BZZ,,,RFR,RR,A332,1647955710,en-route
4050B6,G-CEHV,GB,51.52,-1.58,944,221,220,0.0,,,,,,,,,,C42,1647955710,en-route
4CA24D,EI-DCY,IE,51.97,-1.57,5798,146,663,-3.3,2PR,RYR2PR,FR122,EIDW,DUB,EGKK,LGW,RYR,FR,B738,1647955710,en-route
490D08,CS-CHH,PT,51.53,-65.39,13716,22,853,0.0,375H,NJE375H,,KIAD,IAD,BIKF,KEF,NJE,,CL35,1647955710,en-route
A65FAE,N51GB,CA,40.93,-77.99,13114,253,844,-0.30000000000000004,,,,KBDL,BDL,KLUK,LUK,NRL,N5,C750,1647955710,en-route
4CAC5D,EJ-JMMM,IE,48.02,-68.95,13106,238,863,0.0,1,SON1,,EGSS,STN,CYUL,YUL,SON,,GLEX,1647955710,en-route
AD68D3,N963RS,US,42.29,-74.97,13106,269,768,0.0,99,TWY99,,KPVD,PVD,KASE,ASE,TWY,,F900,1647955710,en-route
AA561B,N765WM,FI,41.7,-77.61,12496,93,907,1.3,,,,KDPA,DPA,KFRG,FRG,FCM,N7,GALX,1647955710,en-route
C07C9D,C-GVEY,CA,50.21,-74.42,12496,6,833,-0.30000000000000004,41,BBA41,,CYUL,YUL,CYUL,YUL,BBA,,GL7T,1647955710,en-route
A32814,N302PQ,US,40.91,-77.96,12192,280,696,0.30000000000000004,5020,EDV5020,DL5020,KLGA,LGA,KGRR,GRR,DAL,DL,CRJ9,1647955710,en-route
A4F6FE,N419QS,US,40.91,-78.3,12192,267,629,0.30000000000000004,419,EJA419,1I419,KTEB,TEB,,,EJA,1I,E55P,1647955710,en-route
A4E746,N415FX,US,41.61,-75.93,12192,246,759,0.30000000000000004,415,LXJ415,,KBED,BED,KOMA,OMA,LXJ,,E545,1647955710,en-route
AA7F58,N776AG,FI,45.7,-67.79,11887,66,931,-0.7000000000000001,,,,KBTV,BTV,EGLF,FAB,FCM,N7,G280,1647955710,en-route
A29611,N266JB,US,41.72,-72.99,11582,225,718,-0.30000000000000004,1245,JBU1245,B61245,KBOS,BOS,KCLT,CLT,JBU,B6,E190,1647955710,en-route
3C71A4,D-ALMD,UK,41.36,-73.32,11582,209,892,0.0,380,BCS380,QY380,EBBR,BRU,KMIA,MIA,DHK,QY,A332,1647955710,en-route
C07B39,C-GURG,CA,56.02,-76.23,11582,171,905,0.30000000000000004,10,QUE10,,CYPX,YPX,CYUL,YUL,QUE,,CL60,1647955710,en-route
C07998,C-GUBF,CA,40.88,-74.54,11582,195,951,0.0,538,TSC538,TS538,CYUL,YUL,MMUN,CUN,TSC,TS,A332,1647955710,en-route
A4BF95,N405DX,US,72.88,-77.24,11582,244,848,0.0,9909,DAL9909,DL9909,EHAM,AMS,KSEA,SEA,DAL,DL,A339,1647955710,en-route
4BB18E,TC-LLN,TR,58.0,-74.78,11582,249,881,0.0,73G,THY73G,TK289,LTFM,IST,KSFO,SFO,THY,TK,B789,1647955710,en-route
C01A52,C-FJZD,CA,45.6,-68.86,11574,273,763,1.0,65,JZA65,QK65,CYHZ,YHZ,CYOW,YOW,ACA,QK,CRJ9,1647955710,en-route
8964E3,A6-EVL,AE,43.85,-69.98,11574,207,866,-0.30000000000000004,8ER,UAE8ER,EK203,OMDB,DXB,KJFK,JFK,UAE,EK,A388,1647955710,en-route
3C458E,D-AALN,DE,45.06,-65.15,11277,64,946,-0.7000000000000001,395,BOX395,3S395,KCVG,CVG,EBBR,BRU,BOX,3S,B77L,1647955710,en-route
C05D08,C-GJFZ,CA,46.39,-69.54,11262,73,892,0.0,7522,JZA7522,AC7522,CYYZ,YYZ,CYDF,YDF,ACA,AC,CRJ9,1647955710,en-route
A2CE7D,N280FE,US,41.34,-73.91,10980,236,727,0.0,872,FDX872,FX872,KMHT,MHT,KMEM,MEM,FDX,FX,B763,1647955710,en-route
A37020,N320UP,US,41.4,-76.62,10980,245,674,0.0,2013,UPS2013,5X2013,KBOS,BOS,KSDF,SDF,UPS,5X,B763,1647955710,en-route
AC5868,N895FD,US,47.05,-72.13,10972,246,835,0.0,25,FDX25,FX25,EBLG,LGG,KMEM,MEM,FDX,FX,B77L,1647955710,en-route
4BB142,TC-LJB,TR,49.8,-74.95,10972,230,883,0.0,67C,THY67C,,LTFM,IST,KORD,ORD,THY,TK,B77W,1647955710,en-route
06A30C,A7-BFY,QA,43.07,-73.94,10972,211,861,0.0,8834,QTR8834,QR8834,EBLG,LGG,KATL,ATL,QTR,QR,B77L,1647955710,en-route
AA4440,N76021,US,69.87,-62.37,10972,263,851,0.0,984,UAL984,UA984,LFPG,CDG,KSFO,SFO,UAL,UA,B772,1647955710,en-route
42449C,VQ-BWS,GB,62.16,-72.99,10972,242,870,0.0,5516,LGT5516,6T5516,EGNX,EMA,KLAX,LAX,LGT,6T,B744,1647955710,en-route
C07966,C-GTZH,CA,45.54,-68.98,10668,78,824,0.30000000000000004,682,ACA682,AC682,CYYZ,YYZ,CYYT,YYT,ACA,AC,BCS3,1647955710,en-route
ABB6B5,N854FD,US,44.59,-63.71,10668,66,953,0.0,2,FDX2,FX2,KMEM,MEM,EGSS,STN,FDX,FX,B77L,1647955710,en-route
A7FBBB,N613UX,US,42.69,-78.01,10660,87,946,0.0,5250,SKW5250,UA5250,KORD,ORD,KALB,ALB,UAL,UA,E75L,1647955710,en-route
A05648,N12012,US,41.73,-76.37,10607,290,672,7.5,1499,UAL1499,UA1499,KEWR,EWR,KLAX,LAX,UAL,UA,B78X,1647955710,en-route
C06FD3,C-GQJA,CA,46.99,-71.23,10546,43,725,1.3,7986,JZA7986,AC7986,CYUL,YUL,CYZV,YZV,ACA,AC,CRJ2,1647955710,en-route
A11FC1,N17133,US,49.46,-65.05,10363,224,911,0.0,37,UAL37,UA37,EGPH,EDI,KEWR,EWR,UAL,UA,B752,1647955710,en-route
A1CCEC,N215JQ,US,43.01,-73.86,10363,271,542,-0.30000000000000004,5816,RPA5816,DL5816,KBOS,BOS,KCLE,CLE,DAL,DL,E75S,1647955710,en-route
AB5FDD,N832AW,US,42.19,-78.06,10363,289,629,0.0,360,AAL360,AA360,KLGA,LGA,KORD,ORD,AAL,AA,A319,1647955710,en-route
AE49C2,09-9206,US,47.11,-65.2,10363,226,851,0.0,,,,ETAR,RMS,,,RCH,MC,C17,1647955710,en-route
A24720,N246JQ,US,42.04,-77.51,10363,290,609,0.0,5788,RPA5788,DL5788,KJFK,JFK,KORD,ORD,DAL,DL,E75S,1647955710,en-route
C07CF6,C-GVIJ,CA,52.31,-61.52,10363,236,890,0.0,338,CJT338,W8338,EDDP,LEJ,CYHM,YHM,CJT,W8,B763,1647955710,en-route
A689B8,N520JB,US,43.12,-73.16,10355,283,500,-0.30000000000000004,1039,JBU1039,B61039,KBOS,BOS,KAUS,AUS,JBU,B6,A320,1647955710,en-route
A16EE0,N19141,US,40.68,-76.32,10355,280,640,0.0,515,UAL515,UA515,KJFK,JFK,KLAX,LAX,UAL,UA,B752,1647955710,en-route
A11F5A,N17105,US,41.47,-77.64,10340,100,996,-8.5,2164,UAL2164,UA2164,KORD,ORD,KEWR,EWR,UAL,UA,B752,1647955710,en-route
A5D623,N47505,US,43.3,-77.24,10066,270,609,3.6,1007,UAL1007,UA1007,KBOS,BOS,KSFO,SFO,UAL,UA,B39M,1647955710,en-route
86951C,JA793A,JP,41.91,-78.04,10058,109,1113,0.0,110,ANA110,NH110,RJTT,HND,KJFK,JFK,ANA,NH,B77W,1647955710,en-route
A23844,N242JQ,US,41.25,-78.69,10058,94,907,-0.30000000000000004,5681,RPA5681,DL5681,KOMA,OMA,KLGA,LGA,DAL,DL,E75S,1647955710,en-route
407C8A,G-DHLY,UK,41.65,-77.5,10058,75,1068,0.0,397,DHK397,D0397,KCVG,CVG,EDDP,LEJ,DHK,D0,B77L,1647955710,en-route
A2BB83,N27503,US,42.64,-77.19,10058,86,1026,0.0,2129,UAL2129,UA2129,KORD,ORD,KBOS,BOS,UAL,UA,B39M,1647955710,en-route
407C5A,G-DHLC,UK,41.88,-74.04,10058,77,1011,0.0,382,DHK382,D0382,KCVG,CVG,EGNX,EMA,DHK,D0,B763,1647955710,en-route
AD5398,N958NN,US,41.18,-77.89,10058,99,1026,0.30000000000000004,564,AAL564,AA564,KDFW,DFW,KLGA,LGA,AAL,AA,B738,1647955710,en-route
A3BF1E,N340UP,US,42.05,-77.55,9761,290,668,0.0,2071,UPS2071,5X2071,KEWR,EWR,KRFD,RFD,UPS,5X,B763,1647955710,en-route
A437DA,N371DN,US,43.7,-78.46,9753,279,620,0.0,779,DAL779,DL779,KBOS,BOS,KMSP,MSP,DAL,DL,A321,1647955710,en-route
A37E80,N324PQ,US,40.88,-77.0,9753,278,694,0.0,5209,EDV5209,DL5209,KLGA,LGA,KMKE,MKE,DAL,DL,CRJ9,1647955710,en-route
ABC651,N858NW,US,42.97,-79.22,9753,274,663,0.0,350,DAL350,DL350,KJFK,JFK,KSAN,SAN,DAL,DL,A332,1647955710,en-route
A55090,N441YX,US,42.05,-76.71,9753,291,629,-0.30000000000000004,4910,RPA4910,AA4910,KLGA,LGA,KMSP,MSP,AAL,AA,E75L,1647955710,en-route
AB7B02,N839NN,US,40.68,-76.15,9753,259,664,0.0,547,AAL547,AA547,KLGA,LGA,KDFW,DFW,AAL,AA,B738,1647955710,en-route
C030EF,C-FSNU,CA,46.33,-77.42,9753,292,557,0.7000000000000001,317,ACA317,AC317,CYUL,YUL,CYYC,YYC,ACA,AC,B38M,1647955710,en-route
A71AAD,N557NW,US,43.2,-73.71,9753,275,561,0.0,1202,DAL1202,DL1202,KBOS,BOS,KSFO,SFO,DAL,DL,B752,1647955710,en-route
AB4840,N826MH,US,42.42,-76.97,9753,292,638,0.0,1104,DAL1104,DL1104,KJFK,JFK,KLAS,LAS,DAL,DL,B764,1647955710,en-route
ADF068,N998AN,US,43.1,-78.51,9753,269,648,-0.30000000000000004,1509,AAL1509,AA1509,KBOS,BOS,KORD,ORD,AAL,AA,A321,1647955710,en-route
A1F0B4,N224JQ,US,42.25,-72.58,9753,265,559,0.0,5741,RPA5741,DL5741,KBOS,BOS,KPIT,PIT,DAL,DL,E75S,1647955710,en-route
C07C7A,C-GVDP,CA,47.59,-78.09,9753,318,535,0.0,329,ACA329,AC329,CYUL,YUL,CYEG,YEG,ACA,AC,BCS3,1647955710,en-route
A16C3A,N191DN,US,41.76,-75.18,9753,299,633,0.0,543,DAL543,DL543,KJFK,JFK,KLAX,LAX,DAL,DL,B763,1647955710,en-route
C01812,C-FJCZ,CA,46.56,-76.16,9745,310,351,-1.0,858,TGO858,,CYUL,YUL,CYUY,YUY,TGO,,C550,1647955710,en-route
C01AA1,C-FKCE,CA,44.56,-77.96,9745,239,422,0.0,854,TGO854,,CYOW,YOW,CYQG,YQG,TGO,,C550,1647955710,en-route
71C359,HL8359,KR,42.21,-74.77,9547,137,1029,-5.2,222,AAR222,OZ222,RKSI,ICN,KJFK,JFK,AAR,OZ,A359,1647955710,en-route
C03068,C-FSIP,CA,43.13,-71.4,9448,144,1155,-0.30000000000000004,962,ACA962,AC962,CYUL,YUL,TBPB,BGI,ACA,AC,B38M,1647955710,en-route
ABDB88,N863RW,US,43.45,-72.95,9425,242,548,-5.2,3425,RPA3425,UA3425,KBGR,BGR,KEWR,EWR,UAL,UA,E170,1647955710,en-route
A9BF4B,N727TW,US,43.67,-79.16,9144,262,687,0.0,312,DAL312,DL312,KBOS,BOS,KLAX,LAX,DAL,DL,B752,1647955710,en-route
C058CD,C-GHQI,CA,43.11,-73.88,9144,178,977,-0.30000000000000004,1634,ROU1634,AC1634,CYUL,YUL,KMCO,MCO,ROU,AC,A321,1647955710,en-route
A06703,N125HQ,US,42.66,-73.02,8953,85,981,-15.0,4716,RPA4716,AA4716,KIND,IND,KBOS,BOS,AAL,AA,E75S,1647955710,en-route
AC7A33,N9029F,US,41.54,-74.67,8930,299,579,12.0,1365,AAL1365,AA1365,KJFK,JFK,KJAC,JAC,AAL,AA,A319,1647955710,en-route
C06B3D,C-GOPW,CA,46.83,-74.08,8846,351,622,0.0,752,AIE752,3H752,CYUL,YUL,,,AIE,3H,B732,1647955710,en-route
A06E71,N127HQ,US,42.71,-73.36,8839,2,661,-0.30000000000000004,4550,RPA4550,AA4550,KLGA,LGA,CYUL,YUL,AAL,AA,E75L,1647955710,en-route
C2B549,130604,CA,58.75,-71.23,8831,16,607,-0.30000000000000004,85,CFC85,,,,,,CFC,,C30J,1647955710,en-route
4005BB,G-VIIC,UK,40.9,-71.62,8724,74,963,6.5,178,BAW178,BA178,KJFK,JFK,EGLL,LHR,BAW,BA,B772,1647955710,en-route
A37EB0,N324RN,US,42.4,-78.92,8534,280,690,0.0,2819,AAL2819,AA2819,KJFK,JFK,KORD,ORD,AAL,AA,B38M,1647955710,en-route
A39FB7,N33209,US,40.82,-77.31,8534,280,677,0.0,1236,UAL1236,UA1236,KEWR,EWR,KPHX,PHX,UAL,UA,B738,1647955710,en-route
A2B622,N274JB,US,41.59,-75.89,8534,290,642,-0.30000000000000004,1105,JBU1105,B61105,KJFK,JFK,KORD,ORD,JBU,B6,E190,1647955710,en-route
A44969,N3755D,US,40.87,-77.69,8442,280,733,10.4,336,DAL336,DL336,KLGA,LGA,KDEN,DEN,DAL,DL,B738,1647955710,en-route
ABF1D2,N869RW,US,40.69,-75.02,8008,256,601,11.1,4839,RPA4839,AA4839,KLGA,LGA,KXNA,XNA,AAL,AA,E170,1647955710,en-route
C00B9C,C-FEKH,CA,44.62,-72.53,8001,129,911,6.5,606,JZA606,AC8606,CYUL,YUL,KBOS,BOS,ACA,AC,E75S,1647955710,en-route
C058C2,C-GHPX,CA,44.54,-77.62,7924,240,672,0.0,491,ACA491,AC491,CYUL,YUL,CYYZ,YYZ,ACA,AC,B788,1647955710,en-route
A3619C,N317JB,US,41.44,-73.37,7924,225,727,-0.30000000000000004,455,JBU455,B6455,KBOS,BOS,KDCA,DCA,JBU,B6,E190,1647955710,en-route
AD27F3,N947JB,US,42.84,-71.85,7863,278,598,5.2,687,JBU687,B6687,KBOS,BOS,KLAX,LAX,JBU,B6,A321,1647955710,en-route
AC7E09,N904AA,US,41.02,-73.2,7658,48,770,-4.6,1235,AAL1235,AA1235,KMIA,MIA,KBOS,BOS,AAL,AA,A321,1647955710,en-route
AAE9A3,N802DN,US,42.83,-72.05,7650,280,633,5.5,695,DAL695,DL695,KBOS,BOS,KLAS,LAS,DAL,DL,B739,1647955710,en-route
C0635B,C-GLQG,CA,43.16,-76.55,7604,100,800,-2.0,941,POE941,PD941,CYTZ,YTZ,KBOS,BOS,POE,PD,DH8D,1647955710,en-route
A15B77,N187JB,US,42.31,-71.71,7399,265,579,11.4,1485,JBU1485,B61485,KBOS,BOS,KPIT,PIT,JBU,B6,E190,1647955710,en-route
A0428A,N116AN,US,42.85,-71.64,7383,284,575,13.0,753,AAL753,AA753,KBOS,BOS,KLAX,LAX,AAL,AA,A321,1647955710,en-route
C059CA,C-GIAB,CA,55.61,-76.1,7315,179,537,0.0,856,AIE856,3H856,CYPX,YPX,CYUL,YUL,AIE,3H,DH8C,1647955710,en-route
A09188,N136AN,US,41.41,-71.19,7200,230,714,7.5,475,AAL475,AA475,KBOS,BOS,KMIA,MIA,AAL,AA,A321,1647955710,en-route
A475A3,N387DN,US,41.23,-72.88,7018,60,924,-0.30000000000000004,1669,DAL1669,DL1669,KMCO,MCO,KBOS,BOS,DAL,DL,A321,1647955710,en-route
C03A97,C-FWEW,CA,44.25,-77.52,7010,67,714,0.30000000000000004,3520,WEN3520,WS3520,CYYZ,YYZ,CYUL,YUL,WJA,WS,DH8D,1647955710,en-route
C0623A,C-GLFD,CA,47.75,-70.16,7010,42,437,0.0,851,AIE851,3H851,CYQB,YQB,CYBC,YBC,AIE,3H,DH8C,1647955710,en-route
A1A458,N2048J,US,41.11,-74.48,6941,279,603,11.7,459,JBU459,B6459,KJFK,JFK,KBUR,BUR,JBU,B6,A21N,1647955710,en-route
C00BA7,C-FEKS,CA,43.29,-78.65,6918,112,796,5.9,7472,JZA7472,AC7472,CYYZ,YYZ,KEWR,EWR,ACA,AC,E75S,1647955710,en-route
ACFE09,N936XJ,US,41.15,-74.01,6896,281,640,12.7,5053,EDV5053,DL5053,KJFK,JFK,KPIT,PIT,DAL,DL,CRJ9,1647955710,en-route
A037B2,N113DQ,US,41.0,-76.55,6865,107,918,-13.7,2550,DAL2550,DL2550,KORD,ORD,KLGA,LGA,DAL,DL,BCS1,1647955710,en-route
C06709,C-GNAM,CA,45.36,-74.77,6797,256,596,4.9,405,ACA405,AC405,CYUL,YUL,CYYZ,YYZ,ACA,AC,BCS3,1647955710,en-route
C06A7F,C-GOIO,CA,44.12,-73.9,6690,178,926,4.9,712,TSC712,TS712,CYUL,YUL,MUSC,SNU,TSC,TS,A21N,1647955710,en-route
ABF7E2,N870RW,US,41.42,-74.38,6461,300,524,8.1,4820,RPA4820,AA4820,KLGA,LGA,CYYZ,YYZ,AAL,AA,E170,1647955710,en-route
C06360,C-GLQL,CA,44.4,-77.58,6400,60,650,-0.30000000000000004,207,POE207,PD207,CYTZ,YTZ,CYOW,YOW,POE,PD,DH8D,1647955710,en-route
C052DE,C-GFJX,CA,43.26,-79.01,6355,185,740,9.1,,,,CYOO,YOO,KPBI,PBI,,,FA10,1647955710,en-route
A64D4D,N505JB,US,41.44,-72.29,6309,65,783,-5.2,2066,JBU2066,B62066,KRSW,RSW,KBOS,BOS,JBU,B6,A320,1647955710,en-route
C02E94,C-FRQP,CA,44.66,-73.88,6240,178,750,6.2,7648,JZA7648,AC7648,CYUL,YUL,KLGA,LGA,ACA,AC,E75S,1647955710,en-route
A5FC87,N485PX,US,41.43,-73.35,6179,23,683,4.9,5472,EDV5472,DL5472,KLGA,LGA,KPWM,PWM,DAL,DL,CRJ9,1647955710,en-route
AA7E7A,N77536,US,40.69,-75.0,6096,260,661,0.0,1859,UAL1859,UA1859,KEWR,EWR,KIAD,IAD,UAL,UA,B738,1647955710,en-route
A062EC,N124DU,US,41.2,-74.85,6027,299,613,7.8,2571,DAL2571,DL2571,KLGA,LGA,KORD,ORD,DAL,DL,BCS1,1647955710,en-route
A1E5FF,N221PB,NG,40.92,-75.2,6012,255,627,18.9,,,,KHPN,HPN,KICT,ICT,NIG,N2,H25B,1647955710,en-route
A748F8,N569GJ,US,41.2,-76.24,5905,110,837,-8.8,4398,GJS4398,UA4398,KCVG,CVG,KEWR,EWR,UAL,UA,CRJ7,1647955710,en-route
ACCB65,N923XJ,US,40.91,-74.14,5791,116,757,-0.30000000000000004,4683,EDV4683,DL4683,KDTW,DTW,KJFK,JFK,DAL,DL,CRJ9,1647955710,en-route
A6CFFC,N538UW,US,42.19,-71.94,5737,250,598,4.6,2229,AAL2229,AA2229,KBOS,BOS,KPHX,PHX,AAL,AA,A321,1647955710,en-route
A3DBD0,N348JB,US,40.92,-73.7,5486,295,531,16.6,186,JBU186,B6186,KJFK,JFK,KROC,ROC,JBU,B6,E190,1647955710,en-route
AAA2D3,N7848A,US,40.9,-76.14,5402,107,822,0.0,758,SWA758,WN758,KDAL,DAL,KLGA,LGA,SWA,WN,B737,1647955710,en-route
ACCA19,N923JB,US,40.77,-74.03,5303,167,674,-8.8,1424,JBU1424,B61424,KLAX,LAX,KJFK,JFK,JBU,B6,A321,1647955710,en-route
A44262,N3738B,US,41.57,-71.83,5303,62,838,-4.9,2998,DAL2998,DL2998,KTPA,TPA,KBOS,BOS,DAL,DL,B738,1647955710,en-route
ACB2C2,N917XJ,US,41.19,-74.14,5257,323,600,10.1,4722,EDV4722,DL4722,KLGA,LGA,CYYZ,YYZ,DAL,DL,CRJ9,1647955710,en-route
C0872B,C-GZEW,CA,49.8,-71.72,5181,348,425,0.0,5375,CRQ5375,YN5375,CYQB,YQB,,,CRQ,YN,DH8C,1647955710,en-route
C0635A,C-GLQF,CA,45.18,-74.49,5166,57,633,-10.4,461,POE461,PD461,CYTZ,YTZ,CYUL,YUL,POE,PD,DH8D,1647955710,en-route
C05BB6,C-GISZ,CA,49.43,-69.55,5158,24,437,0.0,220,MAX220,,CYQB,YQB,CYWK,YWK,MAX,,BE20,1647955710,en-route
C058B0,C-GHPF,CA,47.2,-72.35,5151,19,414,0.30000000000000004,727,PNO727,,CYHU,YHU,CYTF,YTF,PNO,,PC12,1647955710,en-route
A3418B,N309JB,US,41.55,-72.03,5135,68,722,-0.30000000000000004,2432,JBU2432,B62432,KLGA,LGA,KBOS,BOS,JBU,B6,E190,1647955710,en-route
A21633,N2331U,US,40.8,-74.72,5105,270,650,-0.30000000000000004,310,UAL310,UA310,KEWR,EWR,KSFO,SFO,UAL,UA,B77W,1647955710,en-route
AAA929,N7860A,US,40.93,-72.29,5021,60,729,-10.1,2153,SWA2153,WN2153,KMCO,MCO,KPVD,PVD,SWA,WN,B737,1647955710,en-route
A22DC6,N24BG,NG,43.03,-72.32,4998,208,472,0.0,,,,,,,,NIG,N2,BE20,1647955710,en-route
A3A084,N33264,US,41.02,-74.16,4808,286,613,0.0,1860,UAL1860,UA1860,KLGA,LGA,KORD,ORD,UAL,UA,B738,1647955710,en-route
ACACFB,N916AF,US,42.08,-72.35,4808,287,325,0.0,1025,CNS1025,,KHYA,HYA,KFDK,FDK,CNS,,PC12,1647955710,en-route
ABCEDD,N860AF,US,40.66,-72.83,4800,216,470,0.0,1776,CNS1776,,KPSM,PSM,KLOM,BBX,CNS,,PC12,1647955710,en-route
C07534,C-GSJZ,CA,44.37,-76.79,4792,225,650,-0.30000000000000004,7955,JZA7955,AC7955,CYUL,YUL,CYTZ,YTZ,ACA,AC,DH8D,1647955710,en-route
A2DDA1,N284JB,US,41.82,-72.98,4686,240,624,-3.6,531,JBU531,B6531,KBOS,BOS,KLGA,LGA,JBU,B6,E190,1647955710,en-route
C07290,C-GRJZ,CA,53.44,-66.71,4335,172,557,0.0,550,AIE550,3H550,CYWK,YWK,CYKL,YKL,AIE,3H,B350,1647955710,en-route
C06358,C-GLQD,CA,45.13,-75.92,4282,209,527,13.3,210,POE210,PD210,CYOW,YOW,CYTZ,YTZ,POE,PD,DH8D,1647955710,en-route
